,date,ip,app_name,app_ver,isp,country,connection_type,default_language,counts,churn
9627,2022-10-05,2601:803:c501:3930:c59b:8fff:61b5:ee02,Dog on TV,5.2.1,Comcast Cable,US,Cable/DSL,English,1,Yes
9628,2022-10-05,66.64.121.247,Coffee Jazz,5.2.1,Consolidated Communications,US,Cable/DSL,English,1,Yes
9629,2022-10-05,2601:82:c101:2da0:9481:a051:c5a3:c5fa,Aquarium TV,5.2.1,Comcast Cable,US,Cable/DSL,English,1,Yes
9630,2022-10-05,103.98.62.77,8K Landscapes,5.2.1,Thamizhaga Internet Communications Private Limited,IN,Cable/DSL,English,1,Yes
9631,2022-10-05,103.141.255.129,Bob the train,5.2.1,PT Mayatama Solusindo,ID,Cable/DSL,Indonesia,1,Yes
9632,2022-10-05,179.12.250.11,8K Landscapes,5.2.1,Tigo Colombia,CO,Cable/DSL,español,1,Yes
9633,2022-10-05,210.2.152.74,8K Landscapes,5.2.1,LINKdotNET Telecom Limited,PK,Cable/DSL,English,1,Yes
9634,2022-10-05,134.19.135.18,8K Landscapes,5.2.1,Orion telecom ltd,RU,Cable/DSL,русский,1,Yes
9635,2022-10-05,31.185.157.153,Aquarium TV,5.8.82,Plusnet,GB,Cable/DSL,English,1,Yes
9636,2022-10-05,150.107.107.58,BTV,5.8.82,Vianet Communications Pvt.,NP,Cable/DSL,English,1,Yes
9637,2022-10-05,98.39.118.170,Aquarium TV,5.8.82,Comcast Cable,US,Cable/DSL,English,1,Yes
9638,2022-10-05,49.194.105.119,Aquarium TV,5.8.82,Optus,AU,Cable/DSL,English,1,Yes
9639,2022-10-05,177.67.75.38,Classic Cartoons,5.8.82,Quality Net,BR,Cable/DSL,English,1,Yes
9640,2022-08-08,72.182.155.74,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
9641,2022-08-08,172.102.187.246,The Live Train Channel,Vc5.1.2_s5.1.9b,Ellijay Telephone Company,US,Cable/DSL,English,1,Yes
9642,2022-08-08,12.49.55.108,The Kids Channel,Vc5.1.3_s5.1.9b,AT&T Services,US,Corporate,English,1,Yes
9643,2022-08-08,5.114.69.38,Free Classic Movies,5.2.0,MTN Irancell,IR,Cellular,فارسی,1,Yes
9644,2022-08-08,157.32.219.208,Free Classic Movies,5.2.0,Jio,IN,Cellular,English,1,Yes
9645,2022-08-08,94.158.24.130,FashionTV+,5.2.0,Pronet-com Ltd,BG,Cable/DSL,български,1,Yes
9937,2022-09-09,47.41.116.153,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
9938,2022-09-09,75.195.231.111,Free Classic Movies,V_s5.2.0,Verizon Wireless,US,Cable/DSL,English,1,Yes
9939,2022-09-09,71.200.175.42,Free Classic Movies,V_s5.2.0,Comcast Cable,US,Cable/DSL,English,1,Yes
9940,2022-09-09,190.198.176.151,Tasty tv,V_s5.2.0,Cantv,VE,Cable/DSL,English,1,Yes
9941,2022-09-09,87.208.216.24,Getreel Fireplaces,5.8.4,T-Mobile Netherlands,NL,Cable/DSL,English,1,Yes
9942,2022-09-09,223.191.19.167,FashionTV+,5.2.0,Airtel,IN,Cellular,English,1,Yes
9943,2022-09-09,2001:4454:546:6300:80ef:abeb:4640:8084,Tasty tv,5.2.0,Philippine Long Distance Telephone,PH,Cable/DSL,English,1,Yes
9944,2022-09-09,49.206.122.3,FashionTV+,5.2.0,ACT Fibernet,IN,Cable/DSL,English,2,No
9945,2022-09-09,2a04:ee41:2:509d:a8db:a964:b879:cda4,FashionTV+,5.2.0,Salt Mobile SA,CH,Cable/DSL,Deutsch,1,Yes
9946,2022-09-09,113.179.199.11,Trend Wave,5.8.7,VNPT,VN,Cable/DSL,English,1,Yes
9947,2022-09-09,42.94.21.45,Games Tips&Tricks,5.8.7,China Telecom,CN,Cable/DSL,English,1,Yes
9948,2022-09-09,176.98.21.175,Nollywood Capital TV,5.8.7,Crystal Telecom Ltd,UA,Cable/DSL,English,1,Yes
9949,2022-09-09,27.66.32.132,Games Tips&Tricks,5.8.7,Viettel Group,VN,Cable/DSL,English,1,Yes
9950,2022-09-09,177.74.204.89,Kids TV,5.8.7,T.v. Sanv S A S Alpavision Hd,CO,Cable/DSL,English,1,Yes
9951,2022-09-09,82.120.75.136,Relaxing Nature,5.8.7,Orange,FR,Cable/DSL,English,1,Yes
9952,2022-09-09,111.125.105.248,Kids TV,5.8.7,Converge,PH,Cable/DSL,English,1,Yes
9953,2022-09-09,142.59.177.112,Sports International TV,5.8.7,TELUS DSL Internet,CA,Cable/DSL,English,1,Yes
9954,2022-09-09,109.144.215.81,Level 33,5.8.7,BT,GB,Cable/DSL,English,1,Yes
9955,2022-09-09,60.225.93.122,Free Classic Movies,5.8.7,Telstra Internet,AU,Cable/DSL,English,1,Yes
9956,2022-09-09,179.6.171.204,Free Classic Movies,5.8.4,Claro Peru,PE,Cable/DSL,English,1,Yes
9957,2022-09-09,179.6.160.177,Toonbo,5.8.4,Claro Peru,PE,Cable/DSL,English,1,Yes
9958,2022-09-09,45.173.200.38,Getreel Fireplaces,5.8.4,Telecable,PE,Cable/DSL,English,1,Yes
9959,2022-09-09,177.74.156.192,Getreel Fireplaces,5.8.4,Clicfacil Telecom,BR,Cable/DSL,English,1,Yes
9960,2022-09-09,168.0.186.182,Marvel Comic Universe,5.8.4,"Coop. Popular de Elec., Obras y Servicios Pub. de",AR,Cable/DSL,English,1,Yes
9961,2022-09-09,45.168.156.231,Marvel Comic Universe,5.8.4,M A Informatica Ltda,BR,Cable/DSL,English,1,Yes
9962,2022-09-09,186.13.96.21,Marvel Comic Universe,5.8.4,Claro Argentina,AR,Cable/DSL,English,1,Yes
9963,2022-09-09,181.64.18.168,Free Classic Movies,5.8.4,Telefonica del Peru,PE,Cable/DSL,English,1,Yes
9964,2022-08-05,90.33.99.137,Bob the train,5.1.8,Orange,FR,Cable/DSL,français,1,Yes
9965,2022-08-05,42.113.139.196,Bob the train,5.1.8,FPT Telecom,VN,Cable/DSL,Tiếng Việt,1,Yes
9966,2022-08-05,23.175.192.133,Bob the train,5.1.8,EMG FIBRA,BR,Spectrum,português,1,Yes
9967,2022-08-05,198.58.163.141,Coffee Jazz,Vc5.1.3_s5.1.9b,EBOX,CA,Cable/DSL,English,1,Yes
9968,2022-08-05,104.244.106.24,Aquarium TV,V_s5.1.9b,Shentel Communications,US,Cable/DSL,English,1,Yes
9969,2022-08-05,75.88.239.1,Aquarium TV,V_s5.1.9b,Windstream Communications,US,Cable/DSL,English,2,No
9970,2022-08-05,72.238.99.111,24 FLIX,Vc5.1.3_s5.1.9b,Spectrum,US,Cable/DSL,English,2,No
9971,2022-08-05,70.44.36.24,Fashion TV,V_s5.1.9a,PenTeleData,US,Cable/DSL,English,1,Yes
9972,2022-08-05,2.201.31.76,Classic Cartoons,5.8.4,Vodafone Germany DSL,DE,Cable/DSL,English,1,Yes
9973,2022-08-05,69.207.149.112,Coffee Jazz,5.8.4,Spectrum,US,Cable/DSL,English,1,Yes
9974,2022-08-05,73.36.160.153,8K Landscapes,5.8.4,Comcast Cable,US,Cable/DSL,English,1,Yes
9975,2022-08-05,116.105.78.21,Bob the train,5.8.4,Viettel Group,VN,Cable/DSL,English,2,No
9976,2022-08-05,14.173.74.137,Cool School,5.8.4,VNPT,VN,Cable/DSL,English,1,Yes
9977,2022-08-05,179.6.48.110,Classic Cartoons,5.8.4,Claro Peru,PE,Cable/DSL,English,1,Yes
9978,2022-08-05,45.234.242.103,Classic Cartoons,5.8.4,Vero Internet,BR,Cable/DSL,English,1,Yes
9979,2022-08-15,141.126.112.197,IndieBox,Vc5.1.2_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
9980,2022-08-15,177.227.48.1,Tasty tv,V_s5.1.9b,Megacable,MX,Cable/DSL,English,1,Yes
9981,2022-08-15,187.223.180.5,Tasty tv,V_s5.1.9b,Telmex,MX,Cable/DSL,English,1,Yes
9982,2022-08-15,24.49.128.188,Tasty tv,V_s5.1.9b,TDS Telecom,US,Cable/DSL,English,1,Yes
9983,2022-08-15,187.223.175.35,Tasty tv,V_s5.1.9b,Telmex,MX,Cable/DSL,English,1,Yes
9984,2022-08-15,172.103.131.107,Relaxing Nature,5.2.0,Cipherkey Exchange Corp.,CA,Cable/DSL,English,1,Yes
9985,2022-08-15,45.227.87.187,K Pop,V_s5.1.9b,NETMAIS TELECOM,BR,Cable/DSL,English,1,Yes
9986,2022-08-15,72.131.31.135,Getreel - Celebrity News,Vc5.1.3_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
9987,2022-08-15,65.31.99.51,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
9988,2022-08-15,98.223.0.84,Free Classic Movies,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
9989,2022-08-15,71.28.175.108,Free Classic Movies,V_s5.1.9b,Windstream Communications,US,Cable/DSL,English,1,Yes
9990,2022-08-15,41.113.64.214,FashionTV+,5.2.0,MTN Business Solutions,ZA,Cellular,English,1,Yes
9991,2022-08-15,89.77.232.138,FashionTV+,5.2.0,UPC Polska,PL,Cable/DSL,polski,1,Yes
9992,2022-08-15,2a00:1fa0:4a15:929d:cced:7864:f8:c7d7,FashionTV+,5.2.0,MTS PJSC,RU,Cellular,русский,1,Yes
9993,2022-08-15,2607:fb90:ad1e:845e:acf9:b3bf:20fe:4366,Prank TV Channel,5.2.0,T-Mobile USA,US,Cellular,English,1,Yes
9994,2022-08-15,77.206.185.235,FashionTV+,5.2.0,SFR,FR,Cable/DSL,français,1,Yes
9995,2022-08-15,2409:4070:2e09:c19c:231b:667:815a:2243,FashionTV+,5.2.0,Jio,IN,Cellular,English,1,Yes
10143,2022-08-21,99.242.150.15,Relaxing Nature,Vc5.1.3_s5.1.9b,Rogers Cable,CA,Cable/DSL,English,1,Yes
10144,2022-08-21,2601:8d:500:8820:7658:f3ff:fe76:3eb,Free Classic Movies,5.2.0,Comcast Cable,US,Cable/DSL,English,1,Yes
10145,2022-08-21,68.46.239.245,Getreel Fireplaces,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
10146,2022-08-21,172.97.20.203,Getreel Fireplaces,V_s5.1.9b,Foothills Rural Telephone Cooperative Corporation,US,Cable/DSL,English,1,Yes
10147,2022-08-21,150.143.26.136,Getreel Fireplaces,V_s5.1.9b,Plusnet,GB,Cable/DSL,English,1,Yes
10148,2022-08-21,187.189.213.234,Getreel Fireplaces,V_s5.1.9b,Totalplay,MX,Cable/DSL,English,1,Yes
10149,2022-08-21,177.248.192.41,Getreel Fireplaces,V_s5.1.9b,Cablevision S.A. de C.V.,MX,Cable/DSL,English,1,Yes
10150,2022-08-21,192.240.63.110,Getreel Fireplaces,V_s5.1.9b,Brandenburg Telephone Company,US,Cable/DSL,English,1,Yes
10151,2022-08-21,76.17.95.40,Nollywood Capital TV,Vc5.1.3_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
10152,2022-08-21,71.222.220.56,Free Classic Movies,V_s5.1.9b,CenturyLink,US,Cable/DSL,English,1,Yes
10153,2022-08-21,107.77.200.124,Free Classic Movies,V_s5.1.9b,AT&T Wireless,US,Cellular,English,1,Yes
10154,2022-08-21,75.135.152.65,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
10155,2022-08-21,69.41.5.201,Free Classic Movies,V_s5.1.9b,Daystarr Communications,US,Cable/DSL,English,1,Yes
10156,2022-08-21,71.7.251.154,Free Classic Movies,V_s5.1.9b,EastLink,CA,Cable/DSL,English,1,Yes
10157,2022-08-21,71.91.105.129,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
10158,2022-08-21,98.39.123.33,Free Classic Movies,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
10159,2022-08-21,108.81.67.27,Free Classic Movies,V_s5.1.9b,AT&T U-verse,US,Cable/DSL,English,1,Yes
10160,2022-08-21,47.25.37.196,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
10161,2022-08-21,38.131.56.219,The Live Train Channel,Vc5.1.2_s5.1.9b,Chisholm Broadband,US,Cable/DSL,English,1,Yes
10162,2022-08-21,195.29.188.59,Relaxing Nature,5.2.0,Hrvatski Telekom,HR,Cable/DSL,Deutsch,1,Yes
10163,2022-08-21,2803:a200:2ca:251:d57a:942d:fb89:b3f8,Free Classic Movies,5.2.0,TeleSur,SR,Cable/DSL,English,1,Yes
10164,2022-08-21,46.252.39.147,FashionTV+,5.2.0,Vodafone Albania,AL,Cable/DSL,English,1,Yes
10165,2022-08-21,103.7.61.19,FashionTV+,5.2.0,Cybernet,PK,Cable/DSL,English,1,Yes
10166,2022-09-12,105.68.250.156,Bob the train,5.1.8,Inwi Mobile,MA,Cable/DSL,français,1,Yes
10167,2022-09-12,102.89.42.180,Bob the train,5.1.8,MTN Nigeria,NG,Spectrum,English,1,Yes
10168,2022-09-12,187.190.224.69,ADULTish,V_s5.2.0,Totalplay,MX,Cable/DSL,English,1,Yes
10169,2022-09-12,24.76.215.182,8K Landscapes,V_s5.2.0,Shaw Communications,CA,Cable/DSL,English,1,Yes
10170,2022-09-12,68.203.57.165,Aquarium TV,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
10171,2022-09-12,85.137.178.58,Classic Reruns TV,5.8.82,Vodafone Ono,ES,Cable/DSL,English,1,Yes
10172,2022-09-12,45.181.24.234,Classic Cartoons,5.8.4,Viw Telecom,BR,Spectrum,English,1,Yes
10173,2022-09-12,179.108.237.2,Classic Cartoons,5.8.4,Conecta,BR,Cable/DSL,English,1,Yes
10174,2022-10-14,209.141.41.89,IndiMusic TV,1.2.63,FranTech Solutions,US,Corporate,English,2,No
10175,2022-10-14,46.222.67.128,FashionTV+,1.2.63,Yoigo,ES,Cellular,English,1,Yes
10176,2022-10-14,87.210.242.240,Getreel Fireplaces,5.8.82,T-Mobile Netherlands,NL,Cable/DSL,English,1,Yes
10177,2022-10-14,51.81.18.30,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
10178,2022-10-14,51.81.119.44,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
10179,2022-10-14,54.39.122.97,IndiMusic TV,1.2.63,OVH SAS,CA,Corporate,English,1,Yes
10180,2022-10-14,179.48.242.80,IndiMusic TV,1.2.63,InovaIP Telecom,BR,Spectrum,English,1,Yes
10181,2022-10-14,209.141.41.89,IndiMusic TV,1.2.63,FranTech Solutions,US,Corporate,English,2,No
10182,2022-10-14,54.39.215.232,IndiMusic TV,1.2.63,OVH SAS,CA,Corporate,English,1,Yes
10183,2022-10-14,154.67.246.101,FashionTV+,1.2.63,Mediaserv,RE,Cable/DSL,English,1,Yes
10184,2022-10-14,144.217.229.251,IndiMusic TV,1.2.63,OVH SAS,CA,Corporate,English,1,Yes
10185,2022-10-14,135.148.88.105,IndiMusic TV,1.2.63,OVH Hosting,US,Corporate,English,1,Yes
10186,2022-10-14,20.23.65.22,IndiMusic TV,1.2.63,Microsoft Corporation,NL,Corporate,English,1,Yes
10187,2022-10-14,3.95.67.104,IndiMusic TV,1.2.63,Amazon.com,US,Corporate,English,1,Yes
10188,2022-10-14,4.233.139.1,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
10189,2022-10-14,74.81.44.43,IndiMusic TV,1.2.63,Perfect International,US,Corporate,English,1,Yes
10190,2022-10-14,20.226.99.39,IndiMusic TV,1.2.63,Microsoft Corporation,BR,Corporate,English,1,Yes
10191,2022-10-14,51.81.116.80,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
10192,2022-10-14,51.81.18.139,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
10193,2022-10-14,20.219.164.32,IndiMusic TV,1.2.63,Microsoft Corporation,IN,Corporate,English,1,Yes
10194,2022-10-14,20.220.58.180,IndiMusic TV,1.2.63,Microsoft Corporation,CA,Corporate,English,1,Yes
10195,2022-09-22,135.148.2.114,IndiMusic TV,1.2.63,OVH Hosting,US,Corporate,English,1,Yes
10196,2022-09-22,104.248.54.88,IndiMusic TV,1.2.63,Digital Ocean,US,Corporate,English,1,Yes
10335,2022-08-13,172.58.168.51,Tasty tv,V_s5.1.9b,T-Mobile USA,US,Cellular,English,1,Yes
10336,2022-08-13,138.229.189.140,Tasty tv,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
10337,2022-08-13,161.38.238.204,Relaxing Nature,Vc5.1.3_s5.1.9b,North Central Communications,US,Cable/DSL,English,1,Yes
10338,2022-08-13,187.150.60.45,Getreel Fireplaces,V_s5.1.9b,Telmex,MX,Cable/DSL,English,1,Yes
10339,2022-08-13,187.188.51.214,Getreel Fireplaces,V_s5.1.9b,Totalplay,MX,Cable/DSL,English,1,Yes
10340,2022-08-13,208.58.104.246,Getreel Fireplaces,V_s5.1.9b,RCN,US,Cable/DSL,English,1,Yes
10341,2022-08-13,177.228.113.151,Getreel Fireplaces,V_s5.1.9b,Megacable,MX,Cable/DSL,English,1,Yes
10342,2022-08-13,24.165.113.234,Tiger - Best Social Videos,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
10343,2022-08-13,47.7.79.138,Wawkalak TV,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
10344,2022-08-13,107.116.79.90,K Pop,V_s5.1.9b,AT&T Wireless,US,Cellular,English,1,Yes
10345,2022-08-13,67.171.227.73,K Pop,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
10346,2022-08-13,186.72.144.65,Top 80s Hits,V_s5.1.9b,Cable & Wireless Panama,PA,Cable/DSL,English,1,Yes
10347,2022-08-13,75.72.14.72,Getreel - Celebrity News,Vc5.1.3_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
10348,2022-08-13,82.27.52.18,Free Classic Movies,V_s5.1.9b,Virgin Media,GB,Cable/DSL,English,1,Yes
10349,2022-08-13,50.29.222.71,Free Classic Movies,V_s5.1.9b,PenTeleData,US,Cable/DSL,English,1,Yes
10350,2022-08-13,67.87.91.218,Free Classic Movies,V_s5.1.9b,Optimum Online,US,Cable/DSL,English,1,Yes
10351,2022-08-13,104.137.209.82,Free Classic Movies,V_s5.1.9b,Spectrum Business,US,Corporate,English,1,Yes
10352,2022-08-13,104.156.118.221,Free Classic Movies,V_s5.1.9b,Mikrotec Internet Services,US,Cable/DSL,English,1,Yes
10353,2022-08-13,2405:201:8015:1095:996a:ef1a:9bd1:135d,FashionTV+,5.2.0,Jio,IN,Cable/DSL,English,1,Yes
10354,2022-08-13,197.101.82.85,FashionTV+,5.2.0,Internet Solutions,ZA,Cable/DSL,English,1,Yes
10355,2022-08-13,2a00:1fa0:44ac:ec00:0:5a:fa32:b001,FashionTV+,5.2.0,MTS PJSC,RU,Cellular,русский,1,Yes
10356,2022-10-17,168.228.38.59,Classic Cartoons,5.8.82,TwTelecom,BR,Cable/DSL,English,1,Yes
10357,2022-10-17,72.217.22.213,Fashion TV,V_s5.2.0d,Cox Communications,US,Cable/DSL,English,1,Yes
10358,2022-10-17,172.58.141.100,Coffee Jazz,Vc5.1.3_s5.2.0d,T-Mobile USA,US,Cellular,English,1,Yes
10359,2022-10-17,71.214.73.159,Coffee Jazz,Vc5.1.3_s5.2.0d,CenturyLink,US,Cable/DSL,English,1,Yes
10360,2022-10-17,187.190.24.138,Coffee Jazz,Vc5.1.3_s5.2.0d,Totalplay,MX,Cable/DSL,English,1,Yes
10361,2022-10-17,186.35.155.37,ADULTish,V_s5.2.0d,Claro Chile,CL,Cable/DSL,English,1,Yes
10362,2022-10-17,209.205.155.232,Aquarium TV,V_s5.2.0d,Ntsc-asn2,US,Cable/DSL,English,1,Yes
10363,2022-10-17,72.135.96.218,Fashion TV,V_s5.2.0d,Spectrum,US,Cable/DSL,English,1,Yes
10364,2022-10-17,84.107.255.37,Classic Cartoons,5.8.82,Ziggo,NL,Cable/DSL,English,1,Yes
10365,2022-10-17,190.14.224.73,Classic Cartoons,5.8.82,Media Commerce Partners S.A,CO,Cable/DSL,English,1,Yes
10366,2022-10-17,105.66.128.210,Airport TV,5.2.1,Inwi Mobile,MA,Cellular,العربية,1,Yes
10367,2022-10-17,185.12.224.89,Channel Fight Masterclass,5.8.82,LLC Daginfonet,RU,Cable/DSL,English,1,Yes
10368,2022-10-17,109.164.219.80,Coffee Jazz,5.8.82,Swisscom,CH,Corporate,English,1,Yes
10369,2022-10-17,85.59.144.44,Bob the train,5.8.83,Orange Espana,ES,Cable/DSL,English,1,Yes
10370,2022-10-17,105.155.143.249,Bob the train,5.8.83,Maroc Telecom,MA,Cable/DSL,English,1,Yes
10371,2022-10-17,115.73.178.188,Bob the train,5.8.83,Viettel Group,VN,Cable/DSL,English,1,Yes
10372,2022-10-17,97.81.165.117,Classic Reruns TV,5.8.83,Spectrum,US,Cable/DSL,English,1,Yes
10373,2022-10-17,170.80.56.230,Classic Cartoons,5.8.82,Gnet Telecom,BR,Cable/DSL,English,1,Yes
10374,2022-10-18,23.245.251.92,Coffee Jazz,Vc5.1.3_s5.2.0d,Spectrum,US,Spectrum,English,1,Yes
10375,2022-10-18,184.60.246.75,Aquarium TV,V_s5.2.0d,TDS Telecom,US,Cable/DSL,English,1,Yes
10376,2022-10-18,72.216.41.233,Aquarium TV,V_s5.2.0d,Cox Communications,US,Cable/DSL,English,1,Yes
10377,2022-10-18,96.60.80.191,Coffee Jazz,Vc5.1.3_s5.2.0d,TDS Telecom,US,Cable/DSL,English,1,Yes
10378,2022-10-18,188.118.157.69,8K Landscapes,5.2.1,EWE-Tel GmbH,DE,Cable/DSL,Deutsch,1,Yes
10379,2022-10-18,45.238.183.14,Coffee Jazz,5.8.83,CONEXION DIGITAL EXPRESS,CO,Cable/DSL,English,1,Yes
10380,2022-10-18,31.7.82.239,Channel Fight Masterclass,5.8.83,Al-Jazeera Al-Arabiya Company for Communication an,IQ,Cable/DSL,English,1,Yes
10568,2022-09-13,177.155.219.138,Marvel Comic Universe,5.8.4,Giga Byte Telecomunicacoes Ltda,BR,Cable/DSL,English,1,Yes
10569,2022-09-13,157.143.57.70,Getreel Fireplaces,5.8.4,Iway AG,CH,Cable/DSL,English,1,Yes
10570,2022-09-13,110.224.184.126,Marvel Comic Universe,5.8.4,Airtel,IN,Cellular,English,1,Yes
10571,2022-09-13,68.228.155.68,Free Classic Movies,V_s5.2.0,Cox Communications,US,Cable/DSL,English,1,Yes
10572,2022-09-13,174.203.106.26,Tiger - Best Social Videos,V_s5.2.0,Verizon Wireless,US,Cellular,English,1,Yes
10573,2022-09-13,184.57.196.183,Getreel Fireplaces,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
10574,2022-09-13,98.5.121.157,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
10575,2022-09-13,97.99.164.60,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
10576,2022-09-13,190.153.84.119,Tasty tv,V_s5.2.0,"Net Uno, C.A.",VE,Cable/DSL,English,1,Yes
10577,2022-09-13,98.10.28.93,Tasty tv,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
10578,2022-09-13,189.219.54.22,Tasty tv,V_s5.2.0,izzi,MX,Cable/DSL,English,1,Yes
10579,2022-09-13,74.197.134.246,Free Classic Movies,V_s5.2.0,Suddenlink Communications,US,Cable/DSL,English,1,Yes
10580,2022-09-13,67.1.96.178,Free Classic Movies,V_s5.2.0,CenturyLink,US,Cable/DSL,English,1,Yes
10581,2022-09-13,76.182.230.111,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
10582,2022-09-13,2600:1700:d0a1:8300:35f8:b8e3:6242:8a00,Free Classic Movies,5.2.1,AT&T U-verse,US,Cable/DSL,English,1,Yes
10583,2022-09-13,181.62.53.84,Kids Tv Française,5.8.82,Telmex Colombia S.A.,CO,Cable/DSL,English,1,Yes
10584,2022-09-13,24.50.238.203,Kids TV Deutschland,5.8.82,Liberty Cablevision of Puerto Rico,PR,Cable/DSL,English,1,Yes
10585,2022-09-13,89.251.43.179,Free Classic Movies,5.8.82,Pick-Up Ltd.,HU,Cable/DSL,English,1,Yes
10586,2022-09-13,177.74.204.69,Kids TV,5.8.82,T.v. Sanv S A S Alpavision Hd,CO,Cable/DSL,English,1,Yes
10587,2022-09-13,176.232.59.151,Real Music TV,5.8.82,Turkcell Superonline,TR,Cable/DSL,English,1,Yes
10588,2022-09-13,94.73.56.42,Kids TV Español Latino,5.8.82,Masmovil,ES,Cable/DSL,English,1,Yes
10589,2022-09-13,47.210.149.43,Free Classic Movies,5.8.82,Suddenlink Communications,US,Cable/DSL,English,1,Yes
10590,2022-09-13,88.97.106.16,Marvel Comic Universe,5.8.82,Zen Internet Ltd,GB,Cable/DSL,English,1,Yes
10591,2022-09-13,45.118.159.35,Free Classic Movies,5.8.82,Excitel,IN,Cable/DSL,English,1,Yes
10592,2022-09-13,188.158.28.44,Kids Planet,5.8.82,Parvaresh Dadeha Co. Private Joint Stock,IR,Cable/DSL,English,1,Yes
10593,2022-09-13,149.167.177.198,Kids TV,5.8.82,Belong,AU,Cable/DSL,English,1,Yes
10594,2022-09-13,46.2.211.192,Kids Planet,5.8.82,Vodafone Turkey,TR,Cable/DSL,English,1,Yes
10595,2022-09-13,177.137.63.121,Kids TV [Português],5.8.82,Empire Servicos De Internet Ltda,BR,Cable/DSL,English,1,Yes
10596,2022-09-13,188.55.207.187,FashionTV+,1.2.4,SaudiNet,SA,Cable/DSL,English,1,Yes
10597,2022-09-13,170.83.184.177,Marvel Comic Universe,5.8.4,ISM Telecom,BR,Spectrum,English,1,Yes
10598,2022-09-13,191.221.209.36,Marvel Comic Universe,5.8.4,Oi Internet,BR,Cable/DSL,English,1,Yes
10599,2022-09-13,201.131.138.192,Marvel Comic Universe,5.8.4,Unifique Telecomunicacoes SA,BR,Cable/DSL,English,1,Yes
10600,2022-09-13,205.164.64.161,Marvel Comic Universe,5.8.4,Live Internet,BR,Cable/DSL,English,1,Yes
10601,2022-09-13,201.33.174.129,Marvel Comic Universe,5.8.4,K2 Telecom e Multimidia LTDA ME,BR,Cable/DSL,English,1,Yes
10602,2022-09-13,138.36.7.158,Marvel Comic Universe,5.8.4,Viva Telecom,BR,Cable/DSL,English,1,Yes
10603,2022-09-13,181.12.99.75,Marvel Comic Universe,5.8.4,Personal,AR,Cable/DSL,English,1,Yes
10604,2022-09-13,81.196.218.41,IndieBox - Free Movies,5.8.4,Digi Romania,RO,Cable/DSL,English,1,Yes
10605,2022-09-12,201.150.49.137,Classic Cartoons,5.8.4,E. D. Servicos De Comunicacoes Ltda,BR,Cable/DSL,English,1,Yes
10606,2022-09-12,41.90.242.219,Bob the train,5.1.8,Safaricom Business,KE,Cable/DSL,English,1,Yes
10607,2022-09-12,173.245.247.7,24 FLIX,Vc5.1.3_s5.2.0,"Surf Air Wireless, LLC",US,Cable/DSL,English,1,Yes
10608,2022-09-12,99.114.64.165,Fashion TV,V_s5.2.0,AT&T U-verse,US,Cable/DSL,English,3,No
10609,2022-09-12,190.5.41.14,ADULTish,V_s5.2.0,Mundo Chile,CL,Cable/DSL,English,1,Yes
10610,2022-09-12,74.125.210.203,Bob el Tren Español,5.2.1,Google Proxy,US,Corporate,English,1,Yes
10611,2022-09-12,174.79.121.74,Aquarium TV,5.2.0,Cox Business,US,Corporate,English,1,Yes
10612,2022-09-12,2a01:e34:ed13:50c0:8119:e3fd:faf5:d311,8K Landscapes,5.2.1,Free SAS,FR,Cable/DSL,français,1,Yes
